Id,OwnerUserId,CreationDate,ParentId,Score,Body
53200,4279,2008-09-10T00:06:39Z,53162,119,"<p>From <a href=""http://www.python.org/dev/peps/pep-0008/"">Style Guide for Python Code</a>:</p>

<blockquote>
  <p><strong>The preferred way of wrapping long lines is by using Python's implied line continuation inside parentheses, brackets and braces.</strong> Long lines can be broken over multiple lines by wrapping expressions in parentheses. These should be used in preference to using a backslash for line continuation.</p>
  
  <p>Backslashes may still be appropriate at times. For example, long, multiple with-statements cannot use implicit continuation, so backslashes are acceptable:</p>

<pre><code>with open('/path/to/some/file/you/want/to/read') as file_1, \
        open('/path/to/some/file/being/written', 'w') as file_2:
    file_2.write(file_1.read())
</code></pre>
  
  <p>Another such case is with assert statements.</p>
  
  <p>Make sure to indent the continued line appropriately. The preferred place to break around a binary operator is <strong>after</strong> the operator, not before it. Some examples:</p>

<pre><code>class Rectangle(Blob):

    def __init__(self, width, height,
                 color='black', emphasis=None, highlight=0):
        if (width == 0 and height == 0 and
                color == 'red' and emphasis == 'strong' or
                highlight &gt; 100):
            raise ValueError(""sorry, you lose"")
        if width == 0 and height == 0 and (color == 'red' or
                                           emphasis is None):
            raise ValueError(""I don't think so -- values are %s, %s"" %
                             (width, height))
        Blob.__init__(self, width, height,
                      color, emphasis, highlight)
</code></pre>
</blockquote>

<p>EDIT: PEP8 now recommends the <em>opposite convention</em> (for breaking at binary operations) used by Mathematicians and their publishers to improve readability. </p>

<p>Donald Knuth's style of breaking <strong>before</strong> a binary operator aligns operators vertically, thus reducing the eye's workload when determining which items are added and subtracted.</p>

<p>From <a href=""http://legacy.python.org/dev/peps/pep-0008/#should-a-line-break-before-or-after-a-binary-operator"">PEP8: Should a line break before or after a binary operator?</a>:</p>

<blockquote>
  <p>Donald Knuth explains the traditional rule in his Computers and Typesetting series: ""Although formulas within a paragraph always break after binary operations and relations, displayed formulas always break before binary operations""[3].</p>
  
  <p>Following the tradition from mathematics usually results in more readable code:</p>

<pre><code># Yes: easy to match operators with operands
income = (gross_wages
          + taxable_interest
          + (dividends - qualified_dividends)
          - ira_deduction
          - student_loan_interest)
</code></pre>
  
  <p>In Python code, it is permissible to break before or after a binary operator, as long as the convention is consistent locally. For new code Knuth's style is suggested.</p>
</blockquote>

<p>[3]: Donald Knuth's The TeXBook, pages 195 and 196</p>
"
53237,1659,2008-09-10T00:42:13Z,53225,3,"<p><a href=""http://docs.python.org/ref/types.html"" rel=""nofollow""><strong>im_self</strong> attribute</a></p>
"
53255,5357,2008-09-10T00:58:03Z,47789,3,"<p>Sometimes you can get away with the <em>tee</em> function from <a href=""https://docs.python.org/3/library/itertools.html"" rel=""nofollow"">itertools</a>, it returns multiple iterators for the same generator that can be used independently.</p>
"
53303,2199,2008-09-10T01:47:32Z,51553,2,"<p>I'm a MS-SQL guy myself, and we'd use <a href=""http://msdn.microsoft.com/en-us/library/ms178015.aspx"" rel=""nofollow"">DBCC PINTABLE</a> to keep a table cached, and <a href=""http://msdn.microsoft.com/en-us/library/ms184361.aspx"" rel=""nofollow"">SET STATISTICS IO</a> to see that it's reading from cache, and not disk. </p>

<p>I can't find anything on Postgres to mimic PINTABLE, but <a href=""http://www.postgresql.org/docs/current/static/pgbuffercache.html"" rel=""nofollow"">pg_buffercache</a> seems to give details on what is in the cache - you may want to check that, and see if your table is actually being cached.</p>

<p>A quick back of the envelope calculation makes me suspect that you're paging from disk. Assuming Postgres uses 4-byte integers, you have (6 * 4) bytes per row, so your table is a minimum of (24 * 350,000) bytes ~ 8.4MB. Assuming 40 MB/s sustained throughput on your HDD, you're looking at right around 200ms to read the data (which, <a href=""http://stackoverflow.com/questions/51553/why-are-sql-aggregate-functions-so-much-slower-than-python-and-java-or-poor-man#51668"" rel=""nofollow"">as pointed out</a>, should be where almost all of the time is being spent). </p>

<p>Unless I screwed up my math somewhere, I don't see how it's possible that you are able to read 8MB into your Java app and process it in the times you're showing - unless that file is already cached by either the drive or your OS.</p>
"
53322,4279,2008-09-10T02:19:09Z,53225,27,"<pre><code>def isbound(method):
    return method.im_self is not None

def instance(bounded_method):
    return bounded_method.im_self
</code></pre>

<p><a href=""http://docs.python.org/ref/types.html"">User-defined methods:</a></p>

<blockquote>
  <p>When a user-defined method object is
  created by retrieving a user-defined
  function object from a class, its
  <code>im_self</code> attribute is <code>None</code> and the
  method object is said to be unbound.
  When one is created by retrieving a
  user-defined function object from a
  class via one of its instances, its
  <code>im_self</code> attribute is the instance, and
  the method object is said to be bound.
  In either case, the new method's
  <code>im_class</code> attribute is the class from
  which the retrieval takes place, and
  its <code>im_func</code> attribute is the original
  function object.</p>
</blockquote>

<p>In Python <a href=""http://docs.python.org/dev/whatsnew/2.6.html"">2.6 and 3.0</a>:</p>

<blockquote>
  <p>Instance method objects have new
  attributes for the object and function
  comprising the method; the new synonym
  for <code>im_self</code> is <code>__self__</code>, and <code>im_func</code>
  is also available as <code>__func__</code>. The old
  names are still supported in Python
  2.6, but are gone in 3.0.</p>
</blockquote>
"
53333,5357,2008-09-10T02:29:45Z,51553,5,"<p>I retested with MySQL specifying ENGINE = MEMORY and it doesn't change a thing (still 200 ms).  Sqlite3 using an in-memory db gives similar timings as well (250 ms).</p>

<p>The math <a href=""http://stackoverflow.com/questions/51553/why-are-sql-aggregate-functions-so-much-slower-than-python-and-java-or-poor-man#53303"" rel=""nofollow"">here</a> looks correct (at least the size, as that's how big the sqlite db is :-)</p>

<p>I'm just not buying the disk-causes-slowness argument as there is every indication the tables are in memory (the postgres guys all warn against trying too hard to pin tables to memory as they swear the OS will do it better than the programmer)</p>

<p>To clarify the timings, the Java code is not reading from disk, making it a totally unfair comparison if Postgres is reading from the disk and calculating a complicated query, but that's really besides the point, the DB should be smart enough to bring a small table into memory and precompile a stored procedure IMHO.</p>

<p>UPDATE (in response to the first comment below):</p>

<p><em>I'm not sure how I'd test the query without using an aggregation function in a way that would be fair, since if i select all of the rows it'll spend tons of time serializing and formatting everything.  I'm not saying that the slowness is due to the aggregation function, it could still be just overhead from concurrency, integrity, and friends.  I just don't know how to isolate the aggregation as the sole independent variable.</em></p>
"
53522,429,2008-09-10T06:28:05Z,53513,2388,"<pre><code>if not a:
  print(""List is empty"")
</code></pre>

<p>Using the implicit booleanness of the empty list <code>a</code> is quite pythonic.</p>
"
53523,5066,2008-09-10T06:28:39Z,53513,35,"<p>I have seen the below as preferred, as it will catch the null list as well:</p>

<pre><code>if not a:
    print ""The list is empty or null""
</code></pre>
"
53525,720,2008-09-10T06:31:22Z,53513,65,"<p>An empty list is itself considered false in true value testing (see <a href=""https://docs.python.org/2/library/stdtypes.html#truth-value-testing"">python documentation</a>):</p>

<pre><code>a = []
if a:
     print ""not empty""
</code></pre>

<p>@Daren Thomas</p>

<blockquote>
  <p>EDIT: Another point against testing
  the empty list as False: What about
  polymorphism? You shouldn't depend on
  a list being a list. It should just
  quack like a duck - how are you going
  to get your duckCollection to quack
  ''False'' when it has no elements?</p>
</blockquote>

<p>Your duckCollection should implement <code>__nonzero__</code> or <code>__len__</code> so the if a: will work without problems.</p>
"
53533,5342,2008-09-10T06:43:14Z,53513,4,"<p>I prefer the following:</p>

<pre><code>if a == []:
   print ""The list is empty.""
</code></pre>

<p>Readable and you don't have to worry about calling a function like <code>len()</code> to iterate through the variable. Although I'm not entirely sure what the BigO notation of something like this is... but Python's so blazingly fast I doubt it'd matter unless <code>a</code> was gigantic.</p>
"
53549,2260,2008-09-10T07:07:59Z,53543,14,"<p>If you <em>do</em> find you need to write unique code for an environment, use pythons </p>

<pre><code>import mymodule_jython as mymodule

import mymodule_cpython as mymodule
</code></pre>

<p>have this stuff in a simple module (''module_importer''?) and write your code like this:</p>

<pre><code>from module_importer import mymodule
</code></pre>

<p>This way, all you need to do is alter <code>module_importer.py</code> per platform.</p>
"
53713,4997,2008-09-10T09:45:20Z,51553,1,"<p>Are you using TCP to access the Postgres? In that case Nagle is messing with your timing.</p>
"
53752,1057,2008-09-10T10:33:38Z,53513,565,"<p>The pythonic way to do it is from the <a href=""https://www.python.org/dev/peps/pep-0008"">PEP 8 style guide</a>:</p>

<blockquote>
  <p>For sequences, (strings, lists, tuples), use the fact that empty sequences are false.
  </p>

<pre><code><b>Yes:</b> if not seq:
     if seq:

<b>No:</b>  if len(seq):
     if not len(seq):
</code></pre>
</blockquote>
"
53791,5190,2008-09-10T11:20:27Z,53786,1,"<p>Why don't you try <a href=""http://grinder.sourceforge.net"" rel=""nofollow"">The Grinder 3</a> to load test your server, it comes with all this and more prebuilt, and it supports python as a scripting language</p>
"
54008,3171,2008-09-10T13:14:54Z,53997,12,"<p>As Google Web Toolkit is a <a href=""http://code.google.com/support/bin/answer.py?answer=54830&amp;topic=10208"" rel=""nofollow"">subset of Java</a> it works best when you Java at the backend too.  Since Google App Engine is currently <a href=""http://code.google.com/appengine/kb/general.html#language"" rel=""nofollow"">Python only</a> I think you'd have to do a lot of messing about to get your server and client to talk nicely to each other.</p>

<p>jQuery seems to be the most popular JavaScript library option in the <a href=""http://www.djangosnippets.org/tags/ajax/?page=1"" rel=""nofollow"">AJAX Tag at DjangoSnippets.com</a>.</p>

<p><strong>Edit:</strong> The above is only true of Google App Engine applications written in Python.  As Google App Engine now supports Java, GWT could now be a good choice for writing an AJAX front end.  <a href=""http://code.google.com/webtoolkit/doc/latest/tutorial/appengine.html"" rel=""nofollow"">Google even have a tutorial showing you how to do it.</a></p>
"
54015,4276,2008-09-10T13:19:51Z,53997,3,"<p>I'd recommend looking into a pure javascript framework (probably Jquery) for your client-side code, and write JSON services in python- that seems to be the easiest / bestest way to go.</p>

<p>Google Web Toolkit lets you write the UI in Java and compile it to javascript. As Dave says, it may be a better choice where the backend is in Java, as it has nice RPC hooks for that case.</p>
"
